anno;cantone;CPA_2_1_descr;misura;statistica;valore
2024;Svizzera;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;61 Servizi di telecomunicazione;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;61 Servizi di telecomunicazione;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;61 Servizi di telecomunicazione;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;61 Servizi di telecomunicazione;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;62 Programmazione informatica, consulenze e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;62 Programmazione informatica, consulenze e servizi connessi;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;62 Programmazione informatica, consulenze e servizi connessi;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;62 Programmazione informatica, consulenze e servizi connessi;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;63 Servizi d'informazione;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;63 Servizi d'informazione;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;63 Servizi d'informazione;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;63 Servizi d'informazione;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;64 Servizi finanziari (escluse le assicurazioni e i fondi pensione);Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;68 Servizi immobiliari;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;68 Servizi immobiliari;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;68 Servizi immobiliari;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;68 Servizi immobiliari;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;69 Servizi legali e contabilità;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;69 Servizi legali e contabilità;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;69 Servizi legali e contabilità;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;69 Servizi legali e contabilità;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_congiunturale_in_fr.;esportazioni;10808
2024;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_congiunturale_in_fr.;importazioni;83251.99
2024;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_complessivo_in_fr.;esportazioni;10808
2024;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_complessivo_in_fr.;importazioni;83251.99
2024;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_congiunturale_in_fr.;esportazioni;453830
2024;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_congiunturale_in_fr.;importazioni;4479794.98
2024;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_complessivo_in_fr.;esportazioni;453830
2024;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_complessivo_in_fr.;importazioni;4479794.98
2024;Svizzera;75 Servizi veterinari;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;75 Servizi veterinari;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;75 Servizi veterinari;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;75 Servizi veterinari;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;77 Servizi di locazione e leasing;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;77 Servizi di locazione e leasing;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;77 Servizi di locazione e leasing;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;77 Servizi di locazione e leasing;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;78 Servizi del lavoro;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;78 Servizi del lavoro;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;78 Servizi del lavoro;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;78 Servizi del lavoro;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;80 Servizi investigativi e di vigilanza;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;80 Servizi investigativi e di vigilanza;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;80 Servizi investigativi e di vigilanza;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;80 Servizi investigativi e di vigilanza;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;85 Servizi di istruzione;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;85 Servizi di istruzione;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;85 Servizi di istruzione;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;85 Servizi di istruzione;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;86 Servizi sanitari;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;86 Servizi sanitari;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;86 Servizi sanitari;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;86 Servizi sanitari;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;87 Servizi di assistenza residenziale;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;87 Servizi di assistenza residenziale;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;87 Servizi di assistenza residenziale;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;87 Servizi di assistenza residenziale;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;88 Servizi di assistenza sociale non residenziale;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;88 Servizi di assistenza sociale non residenziale;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;88 Servizi di assistenza sociale non residenziale;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;88 Servizi di assistenza sociale non residenziale;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;90 Servizi creativi, artistici e d'intrattenimento;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;90 Servizi creativi, artistici e d'intrattenimento;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;90 Servizi creativi, artistici e d'intrattenimento;Tot_complessivo_in_fr.;esportazioni;1512082662.39
2024;Svizzera;90 Servizi creativi, artistici e d'intrattenimento;Tot_complessivo_in_fr.;importazioni;1924313323.83
2024;Svizzera;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_complessivo_in_fr.;esportazioni;420200550.96
2024;Svizzera;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_complessivo_in_fr.;importazioni;353473912.98
2024;Svizzera;92 Servizi riguardanti il gioco d'azzardo;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;92 Servizi riguardanti il gioco d'azzardo;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;92 Servizi riguardanti il gioco d'azzardo;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;92 Servizi riguardanti il gioco d'azzardo;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;93 Servizi sportivi e di intrattenimento e divertimento;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;93 Servizi sportivi e di intrattenimento e divertimento;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;93 Servizi sportivi e di intrattenimento e divertimento;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;93 Servizi sportivi e di intrattenimento e divertimento;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;94 Servizi forniti da organizzazioni associative;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;94 Servizi forniti da organizzazioni associative;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;94 Servizi forniti da organizzazioni associative;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;94 Servizi forniti da organizzazioni associative;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;96 Altri servizi personali;Tot_congiunturale_in_fr.;esportazioni;378.99
2024;Svizzera;96 Altri servizi personali;Tot_congiunturale_in_fr.;importazioni;11028
2024;Svizzera;96 Altri servizi personali;Tot_complessivo_in_fr.;esportazioni;378.99
2024;Svizzera;96 Altri servizi personali;Tot_complessivo_in_fr.;importazioni;11028
2024;Svizzera;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_complessivo_in_fr.;importazioni;0
2024;Ticino;Totale;Tot_congiunturale_in_fr.;esportazioni;6223877755.98
2024;Ticino;Totale;Tot_congiunturale_in_fr.;importazioni;6872597838.38
2024;Ticino;Totale;Tot_complessivo_in_fr.;esportazioni;78080552232.64
2024;Ticino;Totale;Tot_complessivo_in_fr.;importazioni;57995985601.19
2024;Ticino;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_congiunturale_in_fr.;esportazioni;2132362.08
2024;Ticino;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_congiunturale_in_fr.;importazioni;115164574.5
2024;Ticino;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_complessivo_in_fr.;esportazioni;2132362.08
2024;Ticino;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_complessivo_in_fr.;importazioni;115164574.5
2024;Ticino;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;1504867.41
2024;Ticino;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_congiunturale_in_fr.;importazioni;4256552.55
2024;Ticino;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_complessivo_in_fr.;esportazioni;1504867.41
2024;Ticino;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_complessivo_in_fr.;importazioni;4256552.55
2024;Ticino;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_congiunturale_in_fr.;esportazioni;3358.61
2024;Ticino;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_congiunturale_in_fr.;importazioni;4875169.46
2024;Ticino;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_complessivo_in_fr.;esportazioni;39169.82
